country,quarter,urate_gap,urate_gap_ratio,urate,urate_ceiling,urate_peak,urate_trough
chile,2020Q3,5.58718399999999,1.8738359273673908,11.981043333333334,6.393859333333344,0.0,0.0
chile,2020Q4,4.595471980392145,1.7200788176198083,10.977373333333333,6.381901352941187,0.0,0.0
chile,2021Q1,4.025863294117636,1.6320092752263549,10.395806666666667,6.369943372549031,0.0,0.0
chile,2021Q2,2.8347519411764592,1.445856944665738,9.192737333333334,6.357985392156874,0.0,0.0
chile,2021Q3,1.8000805882352822,1.2836547136399323,8.146108,6.346027411764718,0.0,0.0
chile,2021Q4,1.382772901960772,1.2183071904946157,7.716842333333333,6.334069431372561,0.0,0.0
chile,2022Q1,1.3978568823529294,1.2211060170627261,7.719968333333334,6.322111450980405,0.0,0.0
chile,2022Q2,1.2800585294117521,1.2028569567092355,7.590212,6.310153470588248,0.0,0.0
chile,2022Q3,1.4946965098039078,1.2373213902506812,7.792891999999999,6.2981954901960915,0.0,0.0
chile,2022Q4,2.0644448235293984,1.328407067074656,8.350682333333333,6.286237509803935,0.0,0.0
chile,2023Q1,2.372359137254888,1.3781086140861338,8.646638666666666,6.274279529411778,0.0,0.0
chile,2023Q2,2.078844117647045,1.3319606157835335,8.341165666666667,6.262321549019622,0.0,0.0
chile,2023Q3,2.4796074313725356,1.3967141117707877,8.729971,6.250363568627465,0.0,0.0
chile,2023Q4,2.737416411764692,1.4388006475447903,8.975822,6.238405588235309,0.0,0.0
chile,2024Q1,2.378780058823514,1.3820444993108238,8.605227666666666,6.226447607843152,0.0,0.0
chile,2024Q2,1.9786747058823382,1.3183969761799945,8.193164333333334,6.2144896274509955,0.0,0.0
chile,2024Q3,2.3515583529411614,1.3791287955872407,8.55409,6.202531647058839,0.0,0.0
chile,2024Q4,2.323161999999985,1.3752741062608003,8.513735666666667,6.190573666666682,0.0,0.0
chile,2025Q1,2.500791647058808,1.4047495060445638,8.679407333333334,6.178615686274526,0.0,0.0
chile,2025Q2,2.4152869607842975,1.3916687249367445,8.581944666666667,6.166657705882369,0.0,0.0
chile,2025Q3,2.1411522745097873,1.347888990528981,8.295852,6.154699725490213,0.0,0.0
