country,quarter,urate_gap,urate_gap_ratio,urate,urate_ceiling,urate_peak,urate_trough
mexico,1987Q1,3.4866666666666664,4.5578231292517,4.466666666666667,0.9800000000000002,0.0,0.0
mexico,1987Q2,2.9599999999999995,3.674698795180722,4.066666666666666,1.106666666666667,0.0,0.0
mexico,1987Q3,2.3666666666666663,2.9189189189189184,3.6,1.2333333333333336,0.0,0.0
mexico,1987Q4,2.0399999999999996,2.4999999999999996,3.4,1.3600000000000003,0.0,0.0
mexico,1988Q1,2.0133333333333328,2.354260089686098,3.5,1.486666666666667,0.0,0.0
mexico,1988Q2,2.119999999999999,2.314049586776859,3.733333333333333,1.6133333333333337,0.0,0.0
mexico,1988Q3,1.7933333333333328,2.030651340996168,3.533333333333333,1.7400000000000004,0.0,0.0
mexico,1988Q4,1.5666666666666664,1.839285714285714,3.4333333333333336,1.8666666666666671,0.0,0.0
mexico,1989Q1,1.1733333333333327,1.5886287625418056,3.1666666666666665,1.9933333333333338,0.0,0.0
mexico,1989Q2,0.8466666666666662,1.3993710691823897,2.966666666666667,2.1200000000000006,0.0,0.0
mexico,1989Q3,0.6533333333333329,1.29080118694362,2.9,2.246666666666667,0.0,0.0
mexico,1989Q4,0.2599999999999998,1.1095505617977528,2.6333333333333333,2.3733333333333335,0.0,0.0
mexico,1990Q1,0.0,1.0,2.5,2.5,1.0,0.0
mexico,1990Q2,0.07658119658119711,1.0277795002170276,2.8333333333333335,2.7567521367521364,0.0,0.0
mexico,1990Q3,0.0,1.0,2.9,2.9,0.0,0.0
mexico,1990Q4,0.0,1.0,2.733333333333333,2.733333333333333,0.0,0.0
mexico,1991Q1,0.0,1.0,2.733333333333333,2.733333333333333,0.0,0.0
mexico,1991Q2,0.0,1.0,2.3666666666666667,2.3666666666666667,0.0,0.0
mexico,1991Q3,0.0,1.0,2.8333333333333335,2.8333333333333335,0.0,0.0
mexico,1991Q4,0.0,1.0,2.8666666666666667,2.8666666666666667,0.0,0.0
mexico,1992Q1,0.0,1.0,2.8666666666666667,2.8666666666666667,0.0,0.0
