country,quarter,urate_gap,urate_gap_ratio,urate,urate_ceiling,urate_peak,urate_trough
united_kingdom,1983Q1,0.0,1.0,10.766666666666666,10.766666666666666,0.0,0.0
united_kingdom,1983Q2,0.0,1.0,10.966666666666667,10.966666666666667,0.0,0.0
united_kingdom,1983Q3,0.0,1.0,10.9,10.9,0.0,0.0
united_kingdom,1983Q4,0.0,1.0,10.800000000000002,10.800000000000002,0.0,0.0
united_kingdom,1984Q1,0.0,1.0,10.733333333333334,10.733333333333334,0.0,0.0
united_kingdom,1984Q2,0.0,1.0,10.733333333333334,10.733333333333334,0.0,0.0
united_kingdom,1984Q3,0.0,1.0,10.933333333333332,10.933333333333332,0.0,0.0
united_kingdom,1984Q4,0.0,1.0,11.066666666666668,11.066666666666668,0.0,0.0
united_kingdom,1985Q1,0.0,1.0,11.199999999999998,11.199999999999998,0.0,0.0
united_kingdom,1985Q2,0.0,1.0,11.266666666666666,11.266666666666666,0.0,0.0
united_kingdom,1985Q3,0.0,1.0,11.199999999999998,11.199999999999998,0.0,0.0
united_kingdom,1985Q4,0.0833333333333286,1.0075187969924808,11.166666666666666,11.083333333333337,0.0,0.0
united_kingdom,1986Q1,0.32499999999999574,1.0299769408147574,11.166666666666666,10.84166666666667,0.0,0.0
united_kingdom,1986Q2,0.6999999999999993,1.0660377358490565,11.300000000000002,10.600000000000003,0.0,0.0
united_kingdom,1986Q3,0.9416666666666664,1.0909090909090908,11.300000000000002,10.358333333333336,0.0,0.0
united_kingdom,1986Q4,1.0833333333333286,1.107084019769357,11.199999999999998,10.116666666666669,0.0,0.0
united_kingdom,1987Q1,1.1249999999999982,1.1139240506329111,11.0,9.875000000000002,0.0,0.0
united_kingdom,1987Q2,0.9999999999999982,1.1038062283737022,10.633333333333333,9.633333333333335,0.0,0.0
united_kingdom,1987Q3,0.7416666666666654,1.0789707187222715,10.133333333333333,9.391666666666667,0.0,0.0
united_kingdom,1987Q4,0.4499999999999993,1.0491803278688523,9.6,9.15,0.0,0.0
united_kingdom,1988Q1,0.15833333333333321,1.0177736202057999,9.066666666666666,8.908333333333333,0.0,0.0
united_kingdom,1988Q2,0.0,1.0,8.666666666666666,8.666666666666666,1.0,0.0
united_kingdom,1988Q3,0.0,1.0,8.366666666666667,8.366666666666667,0.0,1.0
united_kingdom,1988Q4,0.0,1.0,7.866666666666667,7.866666666666667,0.0,0.0
united_kingdom,1989Q1,0.0,1.0,7.5,7.5,0.0,0.0
united_kingdom,1989Q2,0.0,1.0,7.1000000000000005,7.1000000000000005,0.0,0.0
united_kingdom,1989Q3,0.0,1.0,6.966666666666666,6.966666666666666,0.0,0.0
united_kingdom,1989Q4,0.0,1.0,6.8,6.8,0.0,0.0
united_kingdom,1990Q1,0.0,1.0,6.766666666666667,6.766666666666667,0.0,0.0
united_kingdom,1990Q2,0.0,1.0,6.733333333333333,6.733333333333333,1.0,0.0
united_kingdom,1990Q3,0.3006598180555615,1.0460240079888299,6.833333333333333,6.5326735152777715,0.0,0.0
united_kingdom,1990Q4,0.8255403364197686,1.1301882809812474,7.166666666666667,6.341126330246898,0.0,0.0
united_kingdom,1991Q1,1.607974888425951,1.2610903331949637,7.766666666666667,6.158691778240716,0.0,0.0
united_kingdom,1991Q2,2.4812968074074444,1.4145603138574534,8.466666666666667,5.985369859259222,0.0,0.0
united_kingdom,1991Q3,3.112172760030914,1.5346309762187746,8.933333333333334,5.82116057330242,0.0,0.0
united_kingdom,1991Q4,3.433936079629693,1.606053183989719,9.1,5.6660639203703065,0.0,0.0
united_kingdom,1992Q1,3.779920099537117,1.6847582222895277,9.3,5.520079900462884,0.0,0.0
united_kingdom,1992Q2,4.450124819753184,1.8266677407213399,9.833333333333334,5.38320851358015,0.0,0.0
united_kingdom,1992Q3,4.711216906944561,1.896444095622689,9.966666666666667,5.255449759722106,0.0,0.0
united_kingdom,1992Q4,5.229863027777915,2.0181162052184836,10.366666666666667,5.136803638888752,0.0,0.0
united_kingdom,1993Q1,5.606063182253246,2.115130680026974,10.633333333333333,5.027270151080087,0.0,1.0
united_kingdom,1993Q2,5.506484037037221,2.117648157246633,10.433333333333334,4.926849296296113,0.0,0.0
united_kingdom,1993Q3,5.431125592129839,2.1231681229489006,10.266666666666667,4.835541074536828,0.0,0.0
united_kingdom,1993Q4,5.513321180864434,2.159882276037408,10.266666666666667,4.7533454858022335,0.0,0.0
united_kingdom,1994Q1,5.2530708032410045,2.122388064657855,9.933333333333334,4.680262530092329,0.0,0.0
united_kingdom,1994Q2,5.050374459259554,2.0940326635207214,9.666666666666666,4.616292207407112,0.0,0.0
united_kingdom,1994Q3,4.838565482253412,2.0607552215051266,9.4,4.561434517746588,0.0,0.0
united_kingdom,1994Q4,4.484310538889248,1.9930511337212753,9.0,4.515689461110752,0.0,0.0
united_kingdom,1995Q1,4.387609629167061,1.979583334713774,8.866666666666667,4.479057037499606,0.0,0.0
united_kingdom,1995Q2,4.281796086420182,1.9618690912648944,8.733333333333333,4.4515372469131504,0.0,0.0
united_kingdom,1995Q3,4.1668699106486145,1.9399385595874252,8.6,4.433130089351385,0.0,0.0
united_kingdom,1995Q4,4.009497768519025,1.9063396931859795,8.433333333333334,4.423835564814309,0.0,0.0
united_kingdom,1996Q1,3.843012993364746,1.868741831341473,8.266666666666667,4.423653673301922,0.0,0.0
united_kingdom,1996Q2,3.8340822518524433,1.8649767027647537,8.266666666666667,4.432584414814224,0.0,0.0
united_kingdom,1996Q3,3.6493722106487816,1.8199679648296903,8.1,4.450627789351218,0.0,0.0
united_kingdom,1996Q4,3.3555495364204315,1.7493773010509872,7.833333333333333,4.4777837969129015,0.0,0.0
united_kingdom,1997Q1,2.824284407942317,1.6263592288915782,7.333333333333333,4.509048925391016,0.0,0.0
united_kingdom,1997Q2,2.6939136706560305,1.5934489143634691,7.233333333333333,4.539419662677303,0.0,0.0
united_kingdom,1997Q3,2.2977706578949046,1.502915945883523,6.866666666666667,4.5688960087717625,0.0,0.0
united_kingdom,1997Q4,1.902522036325605,1.413818630857574,6.5,4.597477963674395,0.0,0.0
united_kingdom,1998Q1,1.7415011392814668,1.3765273110703153,6.366666666666667,4.6251655273852,0.0,0.0
united_kingdom,1998Q2,1.648041300095822,1.354268256966634,6.3,4.651958699904178,0.0,0.0
united_kingdom,1998Q3,1.5554758521020071,1.3325188632494567,6.233333333333333,4.677857481231326,0.0,0.0
united_kingdom,1998Q4,1.4638047953000166,1.3112583008683254,6.166666666666667,4.70286187136665,0.0,0.0
united_kingdom,1999Q1,1.4730281296898537,1.3116219368559952,6.2,4.726971870310146,0.0,0.0
united_kingdom,1999Q2,1.2831458552715196,1.270125307937335,6.033333333333334,4.7501874780618145,0.0,0.0
united_kingdom,1999Q3,1.0941579720450099,1.229262646137882,5.866666666666667,4.772508694621657,0.0,0.0
united_kingdom,1999Q4,1.0393978133436619,1.2168151425920517,5.833333333333333,4.793935519989671,0.0,0.0
united_kingdom,2000Q1,0.9521987125008096,1.1977785960080787,5.766666666666667,4.814467954165857,0.0,0.0
united_kingdom,2000Q2,0.6325606695164501,1.1308537028127548,5.466666666666666,4.834105997150216,0.0,0.0
united_kingdom,2000Q3,0.48048368439058464,1.0990106265697441,5.333333333333333,4.852849648942748,0.0,0.0
united_kingdom,2000Q4,0.36263442378987953,1.0744522358134985,5.233333333333333,4.870698909543454,0.0,0.0
united_kingdom,2001Q1,0.2123462210476701,1.0434454301902674,5.1000000000000005,4.88765377895233,0.0,0.0
united_kingdom,2001Q2,0.06295240949728687,1.0128376993837371,4.966666666666667,4.90371425716938,0.0,0.0
united_kingdom,2001Q3,0.18111965580539557,1.0368213176844518,5.1,4.918880344194604,0.0,0.0
united_kingdom,2001Q4,0.23351462663866673,1.0473357854661502,5.166666666666667,4.933152040028,0.0,0.0
united_kingdom,2002Q1,0.22013732199709857,1.0445033894793976,5.166666666666667,4.946529344669568,0.0,0.0
united_kingdom,2002Q2,0.2409877418806916,1.0485959157463518,5.2,4.959012258119309,0.0,0.0
united_kingdom,2002Q3,0.26273255295611087,1.0528573032848096,5.233333333333333,4.9706007803772225,0.0,0.0
united_kingdom,2002Q4,0.11870508855669115,1.023830166787354,5.1000000000000005,4.981294911443309,0.0,0.0
united_kingdom,2003Q1,0.14223868201576462,1.0284984942087234,5.133333333333333,4.991094651317568,0.0,0.0
united_kingdom,2003Q2,0.0,1.0,5.0,5.0,1.0,0.0
united_kingdom,2003Q3,0.02532237584272856,1.005056373889289,5.033333333333333,5.008010957490605,0.0,0.0
united_kingdom,2003Q4,0.0,1.0,4.866666666666667,4.866666666666667,0.0,0.0
united_kingdom,2004Q1,0.0,1.0,4.8,4.8,0.0,0.0
united_kingdom,2004Q2,0.0,1.0,4.8,4.8,0.0,0.0
united_kingdom,2004Q3,0.0,1.0,4.7,4.7,0.0,0.0
united_kingdom,2004Q4,0.0,1.0,4.7,4.7,0.0,0.0
united_kingdom,2005Q1,0.0,1.0,4.733333333333333,4.733333333333333,0.0,0.0
united_kingdom,2005Q2,0.0,1.0,4.766666666666667,4.766666666666667,0.0,0.0
united_kingdom,2005Q3,0.0,1.0,4.766666666666667,4.766666666666667,0.0,0.0
united_kingdom,2005Q4,0.06013802872618257,1.0119324753473324,5.1,5.039861971273817,0.0,0.0
united_kingdom,2006Q1,0.19440431648718537,1.0385804832410326,5.233333333333333,5.038929016846148,0.0,0.0
united_kingdom,2006Q2,0.42956499544001314,1.085280191562106,5.466666666666666,5.037101671226653,0.0,0.0
united_kingdom,2006Q3,0.4656200655846696,1.0924880663856262,5.5,5.03437993441533,0.0,0.0
united_kingdom,2006Q4,0.43590286025448677,1.0866474509693513,5.466666666666666,5.030763806412179,0.0,0.0
